0.731428571,261.568,[2] 
0.737233560,261.018,[2] 
0.743038549,260.622,[2] 
0.748843537,260.662,[2] 
0.754648526,261.339,[2] 
0.760453515,263.112,[2] 
0.766258503,263.913,[2] 
0.772063492,265.085,[2] 
0.777868481,258.264,[2] 
0.783673469,259.357,[2] 
0.789478458,259.946,[2] 
0.795283447,260.63,[2] 
0.801088435,261.197,[2] 
0.806893424,261.617,[2] 
0.812698413,270.269,[2] 
0.818503401,270.776,[2] 
0.824308390,271.215,[2] 
0.830113379,271.209,[2] 
0.835918367,262.979,[2] 
0.841723356,262.466,[2] 
0.847528345,269.635,[2] 
0.853333333,268.896,[2] 
0.859138322,268.49,[2] 
0.864943311,260.229,[2] 
0.870748299,260.189,[2] 
0.876553288,260.132,[2] 
0.882358277,267.326,[2] 
0.888163265,266.96,[2] 
0.893968254,266.414,[2] 
0.899773243,258.968,[2] 
0.905578231,258.557,[2] 
0.911383220,265.799,[2] 
0.917188209,266.051,[2] 
0.922993197,266.19,[2] 
0.928798186,266.921,66.7302
0.934603175,267.043,66.7608
0.940408163,267.415,66.8538
0.946213152,271.365,67.8414
0.952018141,0
0.957823129,280.987,70.2468
0.963628118,281.566,70.3914
0.969433107,281.935,70.4837
0.975238095,282.524,70.6311
0.981043084,279.976,69.994
0.986848073,279.873,69.9682
0.992653061,280.624,70.1559
0.998458050,0
1.004263039,0
1.010068027,289.162,144.581
1.015873016,288.353,144.176
1.021678005,280.83,140.415
1.027482993,279.661,139.83
1.033287982,279.305,139.653
1.039092971,277.214,138.607
1.044897959,289.159,144.579
1.050702948,0
1.056507937,0
1.062312925,271.867,[2] 
1.068117914,272.805,[2] 
1.073922902,271.277,[2] 
1.079727891,271.41,[2] 
1.085532880,271.599,[2] 
1.091337868,272.708,[2] 
1.097142857,259.286,[2] 
1.102947846,260.506,[2] 
1.108752834,261.509,[2] 
1.114557823,265.465,[2] 
1.120362812,266.322,[2] 
1.126167800,273.201,[2] 
1.131972789,274.457,[2] 
1.137777778,275.063,[2] 
1.143582766,270.748,[2] 
1.149387755,272.136,[2] 
1.155192744,272.605,[2] 
1.160997732,265.074,66.2684
1.166802721,273.487,68.3718
1.172607710,273.578,68.3945
1.178412698,272.895,68.2238
1.184217687,0
1.190022676,0
1.195827664,270.442,67.6105
1.201632653,269.762,67.4406
1.207437642,265.856,66.464
1.213242630,265.623,66.4058
1.219047619,265.393,66.3483
1.224852608,264.699,66.1747
1.230657596,264.563,66.1408
1.236462585,262.637,65.6592
1.242267574,260.704,65.176
1.248072562,253.702,63.4256
1.253877551,254.756,63.6889
1.259682540,257.637,64.4094
1.265487528,263.247,65.8116
1.271292517,264.978,66.2444
1.277097506,265.445,66.3611
1.282902494,266.022,66.5054
1.288707483,274.303,68.5756
1.294512472,266.538,66.6346
1.300317460,274.914,68.7286
1.306122449,275.355,68.8387
1.311927438,261.808,65.452
1.317732426,262.63,65.6576
1.323537415,270.693,67.6732
1.329342404,271.44,67.8599
1.335147392,271.824,67.956
1.340952381,271.656,67.914
1.346757370,271.443,67.8608
1.352562358,271.393,67.8483
1.358367347,271.54,67.8849
1.364172336,266.32,66.58
1.369977324,245.364,61.3411
1.375782313,244.951,61.2378
1.381587302,243.838,60.9596
1.387392290,250.529,62.6321
1.393197279,245.857,61.4643
1.399002268,247.106,61.7766
1.404807256,246.816,61.7039
1.410612245,246.761,61.6902
1.416417234,245.607,61.4019
1.422222222,250.065,62.5162
1.428027211,249.789,62.4472
1.433832200,240.327,60.0817
1.439637188,240.327,60.0817
1.445442177,240.327,60.0817
1.451247166,240.327,60.0817
1.457052154,240.327,60.0817
1.462857143,241.395,60.3488
1.468662132,247.631,61.9078
1.474467120,247.731,61.9328
1.480272109,247.949,61.9873
1.486077098,247.608,61.902
1.491882086,247.241,61.8103
1.497687075,245.404,61.3511
1.503492063,0,0
1.509297052,275.55,68.8875
1.515102041,289.361,72.3402
1.520907029,281.292,70.3231
1.526712018,289.656,72.4139
1.532517007,289.71,72.4276
1.538321995,244.578,61.1446
1.544126984,244.49,61.1224
1.549931973,289.296,72.3241
1.555736961,289.056,72.264
1.561541950,285.104,71.276
1.567346939,286.049,71.5123
1.573151927,288.897,72.2241
1.578956916,288.38,72.0951
1.584761905,0
1.590566893,0
1.596371882,0
1.602176871,284.172,71.043
1.607981859,284.01,71.0025
1.613786848,282.419,70.6047
1.619591837,273.886,68.4716
1.625396825,0
1.631201814,269.408,67.3519
1.637006803,272.862,68.2155
1.642811791,273.743,68.4357
1.648616780,274.958,68.7396
1.654421769,240.327,60.0817
1.660226757,240.327,60.0817
1.666031746,240.327,60.0817
1.671836735,276.417,69.1043
1.677641723,276.366,69.0916
1.683446712,275.714,68.9286
1.689251701,240.327,60.0817
1.695056689,240.327,60.0817
1.700861678,240.327,60.0817
1.706666667,277.214,69.3036
1.712471655,289.363,72.3407
1.718276644,291.902,72.9756
1.724081633,0
1.729886621,294.549,73.6372
1.735691610,256.704,64.176
1.741496599,256.532,64.1331
1.747301587,257.715,64.4287
1.753106576,258.414,64.6036
1.758911565,258.631,64.6577
1.764716553,258.827,64.7067
1.770521542,258.972,64.743
1.776326531,258.661,64.6652
1.782131519,259.293,64.8234
1.787936508,260.193,65.0483
1.793741497,260.869,65.2172
1.799546485,261.927,65.4817
1.805351474,262.073,65.5182
1.811156463,263.45,65.8624
1.816961451,263.265,65.8162
1.822766440,262.548,65.6369
1.828571429,0
1.834376417,0
1.840181406,0
1.845986395,0
1.851791383,0
1.857596372,0
1.863401361,0
1.869206349,0
1.875011338,0
1.880816327,0
1.886621315,201.388,[2] 
1.892426304,202.133,[2] 
1.898231293,202.217,[2] 
1.904036281,201.56,[2] 
1.909841270,200.324,[2] 
1.915646259,199.309,[2] 
1.921451247,198.697,[2] 
1.927256236,197.912,[2] 
1.933061224,196.837,[2] 
1.938866213,196.288,[2] 
1.944671202,196.371,[2] 
1.950476190,196.497,[2] 
1.956281179,194.334,[2] 
1.962086168,194.57,[2] 
1.967891156,194.742,[2] 
1.973696145,187.954,[1] 
1.979501134,188.665,[1] 
1.985306122,189.22,[1] 
1.991111111,190.371,[1] 
1.996916100,0
2.002721088,0
2.008526077,197.163,[2] 
2.014331066,197.785,[2] 
2.020136054,198.936,[2] 
2.025941043,201.344,[2] 
2.031746032,202.712,[2] 
2.037551020,203.507,203.507
2.043356009,205.262,205.262
2.049160998,207.167,207.167
2.054965986,207.66,207.66
2.060770975,207.738,207.738
2.066575964,207.436,207.436
2.072380952,206.992,206.992
2.078185941,206.019,206.019
2.083990930,204.237,204.237
2.089795918,203.222,203.222
2.095600907,200.433,200.433
2.101405896,199.224,199.224
2.107210884,194.615,194.615
2.113015873,202.369,202.369
2.118820862,204.039,204.039
2.124625850,203.375,203.375
2.130430839,184.526,184.526
2.136235828,184.147,184.147
2.142040816,184.367,184.367
2.147845805,183.461,183.461
2.153650794,182.968,182.968
2.159455782,184.455,184.455
2.165260771,190.412,190.412
2.171065760,191.981,191.981
2.176870748,192.177,192.177
2.182675737,192.313,192.313
2.188480726,194.932,194.932
2.194285714,196.585,196.585
2.200090703,197.785,197.785
2.205895692,198.846,198.846
2.211700680,199.402,199.402
2.217505669,200.115,200.115
2.223310658,200.534,[1] 
2.229115646,200.456,[1] 
2.234920635,200.531,[1] 
2.240725624,199.356,[1] 
2.246530612,197.907,[1] 
2.252335601,196.639,[1] 
2.258140590,195.576,[1] 
2.263945578,194.922,[1] 
2.269750567,194.901,[1] 
2.275555556,195.56,[1] 
2.281360544,193.738,[1] 
2.287165533,193.105,193.105
2.292970522,191.828,191.828
2.298775510,189.723,189.723
2.304580499,189.71,189.71
2.310385488,189.638,189.638
2.316190476,189.993,189.993
2.321995465,191.36,191.36
2.327800454,0
2.333605442,0
2.339410431,0
2.345215420,0
2.351020408,0
2.356825397,0
2.362630385,0
2.368435374,0
2.374240363,0
2.380045351,0
2.385850340,0
2.391655329,0
2.397460317,0
2.403265306,0
2.409070295,0
2.414875283,0
2.420680272,0
2.426485261,0
2.432290249,0
2.438095238,0
2.443900227,0
2.449705215,0
2.455510204,0
2.461315193,0
2.467120181,0
2.472925170,0
2.478730159,0
2.484535147,0
2.490340136,0
2.496145125,0
2.501950113,0
2.507755102,0
2.513560091,0
2.519365079,0
2.525170068,0
2.530975057,0
2.536780045,0
2.542585034,0
2.548390023,0
2.554195011,0
2.560000000,0
2.565804989,0
2.571609977,0
2.577414966,0
2.583219955,0
2.589024943,0
2.594829932,0
2.600634921,0
2.606439909,0
2.612244898,0
2.618049887,0
2.623854875,0
2.629659864,0
2.635464853,0
2.641269841,0
2.647074830,0
2.652879819,0
2.658684807,0
2.664489796,0
2.670294785,0
2.676099773,0
2.681904762,0
2.687709751,0
2.693514739,0
2.699319728,0
2.705124717,0
2.710929705,0
2.716734694,0
2.722539683,0
2.728344671,0
2.734149660,0
2.739954649,0
2.745759637,0
2.751564626,0
2.757369615,0
2.763174603,215.021
2.768979592,215.27
2.774784580,215.189
2.780589569,214.997
2.786394558,214.675
2.792199546,214.844
2.798004535,215.075
2.803809524,215.61
2.809614512,216.055
2.815419501,215.764
2.821224490,215.653
2.827029478,214.702
2.832834467,214.306
2.838639456,214.412
2.844444444,213.691
2.850249433,210.625
2.856054422,205.334
2.861859410,204.809
2.867664399,204.202
2.873469388,209.268
2.879274376,0
2.885079365,0
2.890884354,0
2.896689342,0
2.902494331,0
2.908299320,0
2.914104308,0
2.919909297,0
2.925714286,0
2.931519274,0
2.937324263,0
2.943129252,0
2.948934240,0
2.954739229,0
2.960544218,0
2.966349206,0
2.972154195,0
2.977959184,0
2.983764172,0
2.989569161,0
2.995374150,0
3.001179138,0
3.006984127,0
3.012789116,0
3.018594104,0
3.024399093,0
3.030204082,0
3.036009070,0
3.041814059,0
3.047619048,0
3.053424036,0
3.059229025,0
3.065034014,0
3.070839002,0
3.076643991,0
3.082448980,0
3.088253968,0
3.094058957,0
3.099863946,0
3.105668934,0
3.111473923,0
3.117278912,0
3.123083900,0
3.128888889,0
3.134693878,0
3.140498866,0
3.146303855,0
3.152108844,0
3.157913832,0
3.163718821,228.723
3.169523810,228.237
3.175328798,227.472
3.181133787,226.559
3.186938776,225.342
3.192743764,224.014
3.198548753,223.128
3.204353741,222.333
3.210158730,221.85
3.215963719,220.926
3.221768707,220.382
3.227573696,220.164
3.233378685,220.171
3.239183673,220.57
3.244988662,220.965
3.250793651,221.213
3.256598639,221.493
3.262403628,221.756
3.268208617,222.173
3.274013605,222.935
3.279818594,223.914
3.285623583,224.908
3.291428571,225.717
3.297233560,225.985
3.303038549,226.098
3.308843537,226.168
3.314648526,226.038
3.320453515,226.249
3.326258503,226.549
3.332063492,226.905
3.337868481,227.342
3.343673469,227.806
3.349478458,228.172
3.355283447,228.139
3.361088435,227.996
3.366893424,227.642
3.372698413,227.561
3.378503401,228.501
3.384308390,231.459
3.390113379,237.15
3.395918367,239.853
3.401723356,241.948
3.407528345,245.533
3.413333333,249.637
3.419138322,254.182
3.424943311,256.647
3.430748299,258.724
3.436553288,261.347
3.442358277,265.167
3.448163265,267.283
3.453968254,268.895
3.459773243,270.115
3.465578231,269.975
3.471383220,269.43
3.477188209,267.93
3.482993197,266.348
3.488798186,263.815
3.494603175,0
3.500408163,0
3.506213152,0
3.512018141,0
3.517823129,0
3.523628118,0
3.529433107,0
3.535238095,0
3.541043084,0
3.546848073,0
3.552653061,0
3.558458050,176.56
3.564263039,175.716
3.570068027,175.857
3.575873016,175.75
3.581678005,176.17
3.587482993,176.806
3.593287982,177.688
3.599092971,179.668
3.604897959,181.141
3.610702948,181.829
3.616507937,182.128
3.622312925,182.082
3.628117914,181.982
3.633922902,182.004
3.639727891,182.177
3.645532880,182.565
3.651337868,183.384
3.657142857,184.204
3.662947846,184.576
3.668752834,185.038
3.674557823,185.294
3.680362812,185.452
3.686167800,185.534
3.691972789,185.408
3.697777778,185.048
3.703582766,184.187
3.709387755,182.964
3.715192744,181.887
3.720997732,180.943
3.726802721,179.922
3.732607710,178.876
3.738412698,178.3
3.744217687,178.601
3.750022676,178.951
3.755827664,179.566
3.761632653,180.278
3.767437642,180.865
3.773242630,181.735
3.779047619,182.968
3.784852608,184.024
3.790657596,185.906
3.796462585,187.833
3.802267574,188.704
3.808072562,189.365
3.813877551,189.778
3.819682540,190.228
3.825487528,190.656
3.831292517,190.739
3.837097506,190.549
3.842902494,190.131
3.848707483,189.516
3.854512472,188.884
3.860317460,187.993
3.866122449,186.865
3.871927438,185.814
3.877732426,184.771
3.883537415,183.542
3.889342404,181.738
3.895147392,180.509
3.900952381,179.562
3.906757370,178.68
3.912562358,178.177
3.918367347,178.165
3.924172336,178.271
3.929977324,178.427
3.935782313,178.772
3.941587302,179.478
3.947392290,180.371
3.953197279,181.351
3.959002268,182.148
3.964807256,182.856
3.970612245,183.862
3.976417234,185.771
3.982222222,186.969
3.988027211,187.761
3.993832200,188.226
3.999637188,188.453
4.005442177,188.491
4.011247166,188.525
4.017052154,188.303
4.022857143,187.729
4.028662132,187.37
4.034467120,186.743
4.040272109,186.228
4.046077098,185.39
4.051882086,184.133
4.057687075,182.753
4.063492063,181.679
4.069297052,180.977
4.075102041,180.351
4.080907029,179.471
4.086712018,178.711
4.092517007,178.085
4.098321995,177.591
4.104126984,177.508
4.109931973,177.869
4.115736961,178.649
4.121541950,179.627
4.127346939,180.875
4.133151927,181.965
4.138956916,182.835
4.144761905,183.211
4.150566893,183.923
4.156371882,186.062
4.162176871,189.912
4.167981859,191.695
4.173786848,192.236
4.179591837,193.04
4.185396825,193.492
4.191201814,193.224
4.197006803,192.818
4.202811791,192.263
4.208616780,191.683
4.214421769,191.037
4.220226757,190.276
4.226031746,189.318
4.231836735,187.857
4.237641723,185.479
4.243446712,183.129
4.249251701,181.696
4.255056689,180.408
4.260861678,179.47
4.266666667,178.383
4.272471655,177.27
4.278276644,177.187
4.284081633,177.442
4.289886621,178.178
4.295691610,179.239
4.301496599,180.419
4.307301587,181.655
4.313106576,182.693
4.318911565,183.547
4.324716553,183.958
4.330521542,187.564
4.336326531,191.563
4.342131519,194.722
4.347936508,196.039
4.353741497,197.137
4.359546485,198.703
4.365351474,198.636
4.371156463,198.417
4.376961451,197.75
4.382766440,196.481
4.388571429,195.182
4.394376417,194.285
4.400181406,189.447
4.405986395,186.8
4.411791383,182.532
4.417596372,180.771
4.423401361,179.652
4.429206349,178.492
4.435011338,177.62
4.440816327,176.395
4.446621315,175.857
4.452426304,176.384
4.458231293,177.44
4.464036281,178.766
4.469841270,180.745
4.475646259,182.613
4.481451247,184.257
4.487256236,186.349
4.493061224,187.175
4.498866213,193.363
4.504671202,194.662
4.510476190,194.874
4.516281179,195.251
4.522086168,195.413
4.527891156,194.95
4.533696145,194.501
4.539501134,193.967
4.545306122,193.306
4.551111111,192.457
4.556916100,190.253
4.562721088,187.852
4.568526077,184.21
4.574331066,182.886
4.580136054,182.203
4.585941043,181.929
4.591746032,182.096
4.597551020,182.222
4.603356009,182.726
4.609160998,183.586
4.614965986,184.911
4.620770975,186.566
4.626575964,187.607
4.632380952,188.112
4.638185941,188.953
4.643990930,189.623
4.649795918,191.129
4.655600907,192.996
4.661405896,194.576
4.667210884,195.918
4.673015873,196.888
4.678820862,197.539
4.684625850,197.897
4.690430839,198.587
4.696235828,198.967
4.702040816,199.06
4.707845805,198.62
4.713650794,197.506
4.719455782,196.733
4.725260771,195.739
4.731065760,195.256
4.736870748,194.693
4.742675737,194.344
4.748480726,194.206
4.754285714,193.372
4.760090703,0
4.765895692,0
4.771700680,0
4.777505669,0
4.783310658,0
4.789115646,0
4.794920635,0
4.800725624,0
4.806530612,0
4.812335601,0
4.818140590,0
4.823945578,0
4.829750567,0
4.835555556,0
4.841360544,0
4.847165533,0
4.852970522,0
4.858775510,0
4.864580499,0
4.870385488,0
4.876190476,0
4.881995465,0
4.887800454,0
4.893605442,0
4.899410431,0
4.905215420,0
4.911020408,0
4.916825397,0
4.922630385,0
4.928435374,0
4.934240363,0
4.940045351,0
4.945850340,0
4.951655329,0
4.957460317,0
4.963265306,0
4.969070295,0
4.974875283,0
4.980680272,0
4.986485261,0
4.992290249,0
4.998095238,0
5.003900227,0
5.009705215,0
5.015510204,0
5.021315193,0
5.027120181,0
5.032925170,0
5.038730159,0
5.044535147,0
5.050340136,0
5.056145125,0
5.061950113,0
5.067755102,0
5.073560091,0
5.079365079,0
5.085170068,0
5.090975057,0
5.096780045,0
5.102585034,0
5.108390023,0
5.114195011,0
5.120000000,0
5.125804989,0
5.131609977,0
5.137414966,0
5.143219955,0
5.149024943,0
5.154829932,0
5.160634921,0
5.166439909,0
5.172244898,0
5.178049887,0
5.183854875,0
5.189659864,0
5.195464853,0
5.201269841,0
5.207074830,0
5.212879819,0
5.218684807,0
5.224489796,0
5.230294785,0
5.236099773,0
5.241904762,0
5.247709751,0
5.253514739,0
5.259319728,0
5.265124717,0
5.270929705,0
5.276734694,0
5.282539683,0
5.288344671,0
5.294149660,0
5.299954649,0
5.305759637,0
5.311564626,0
5.317369615,0
5.323174603,0
5.328979592,0
5.334784580,0
5.340589569,0
5.346394558,0
5.352199546,0
5.358004535,219.934
5.363809524,221.933
5.369614512,222.96
5.375419501,223.672
5.381224490,224.443
5.387029478,224.748
5.392834467,225.106
5.398639456,225.244
5.404444444,225.112
5.410249433,225.151
5.416054422,225.16
5.421859410,225.424
5.427664399,226.052
5.433469388,226.793
5.439274376,227.457
5.445079365,228.074
5.450884354,228.463
5.456689342,228.536
5.462494331,228.58
5.468299320,228.342
5.474104308,228.033
5.479909297,227.77
5.485714286,227.546
5.491519274,227.464
5.497324263,227.511
5.503129252,227.629
5.508934240,227.559
5.514739229,227.868,[2] 
5.520544218,227.98,[2] 
5.526349206,227.669,[2] 
5.532154195,227.925,[2] 
5.537959184,227.876,[2] 
5.543764172,227.686,[2] 
5.549569161,228.148,[2] 
5.555374150,227.832,[2] 
5.561179138,227.342,[2] 
5.566984127,227.66,[2] 
5.572789116,227.323,[2] 
5.578594104,0
5.584399093,0
5.590204082,0
5.596009070,0
5.601814059,0
5.607619048,0
5.613424036,0
5.619229025,0
5.625034014,0
5.630839002,0
5.636643991,0
5.642448980,0
5.648253968,0
5.654058957,0
5.659863946,0
5.665668934,0
5.671473923,0
5.677278912,0
5.683083900,219.842,[1] 
5.688888889,220.268,[1] 
5.694693878,220.408,[1] 
5.700498866,220.266,[1] 
5.706303855,219.918,[1] 
5.712108844,219.871,[1] 
5.717913832,219.878,[1] 
5.723718821,219.895,[1] 
5.729523810,219.969,[1] 
5.735328798,220.101,[1] 
5.741133787,220.118,[1] 
5.746938776,220.116,[1] 
5.752743764,0
5.758548753,0
5.764353741,0
5.770158730,0
5.775963719,0
5.781768707,0
5.787573696,0
5.793378685,0
5.799183673,0
5.804988662,0
5.810793651,0
5.816598639,0
5.822403628,0
5.828208617,0
5.834013605,0
5.839818594,0
5.845623583,0
5.851428571,0
5.857233560,0
5.863038549,0
5.868843537,0
5.874648526,0
5.880453515,0
5.886258503,0
5.892063492,0
5.897868481,229.93
5.903673469,229.581
5.909478458,228.926
5.915283447,228.77
5.921088435,228.686
5.926893424,228.259
5.932698413,228.08
5.938503401,227.523
5.944308390,226.915
5.950113379,226.372
5.955918367,225.815
5.961723356,225.355
5.967528345,224.993
5.973333333,224.879
5.979138322,224.688
5.984943311,224.975
5.990748299,226.137
5.996553288,226.43
6.002358277,0
6.008163265,0
6.013968254,0
6.019773243,0
6.025578231,0
6.031383220,0
6.037188209,0
6.042993197,0
6.048798186,0
6.054603175,0
6.060408163,0
6.066213152,0
6.072018141,0
6.077823129,0
6.083628118,0
6.089433107,0
6.095238095,0
6.101043084,0
6.106848073,0
6.112653061,0
6.118458050,0
6.124263039,0
6.130068027,0
6.135873016,0
6.141678005,0
6.147482993,0
6.153287982,0
6.159092971,0
6.164897959,0
6.170702948,0
6.176507937,0
6.182312925,210.46
6.188117914,210.37
6.193922902,210.07
6.199727891,209.697
6.205532880,209.216
6.211337868,208.512
6.217142857,207.83
6.222947846,207.247
6.228752834,206.696
6.234557823,206.441
6.240362812,206.125
6.246167800,205.79
6.251972789,205.831
6.257777778,205.878
6.263582766,206.15
6.269387755,206.539
6.275192744,206.784
6.280997732,207.125
6.286802721,207.725
6.292607710,208.463
6.298412698,209.206
6.304217687,210.304
6.310022676,212.481
6.315827664,214.562
6.321632653,218.46
6.327437642,221.583
6.333242630,224.328
6.339047619,225.667
6.344852608,227.999
6.350657596,229.862
6.356462585,230.865
6.362267574,231.323
6.368072562,231.604
6.373877551,231.37
6.379682540,230.791
6.385487528,229.263
6.391292517,227.717
6.397097506,226.361
6.402902494,225.256
6.408707483,225.325
6.414512472,226.312
6.420317460,224.744
6.426122449,220.609
6.431927438,212.04
6.437732426,210.183
6.443537415,208.667
6.449342404,208.113
6.455147392,208.241
6.460952381,208.921
6.466757370,209.618
6.472562358,210.397
6.478367347,211.792
6.484172336,213.221
6.489977324,215.104
6.495782313,216.391
6.501587302,217.327
6.507392290,218.256
6.513197279,219.872
6.519002268,221.453
6.524807256,223.585
6.530612245,224.907
6.536417234,225.728
6.542222222,225.706
6.548027211,225.03
6.553832200,224.297
6.559637188,223.6
6.565442177,222.77
6.571247166,221.782
6.577052154,219.284
6.582857143,216.503
6.588662132,213.88
6.594467120,212.41
6.600272109,210.99
6.606077098,209.76
6.611882086,208.964
6.617687075,208.364
6.623492063,207.571
6.629297052,206.432
6.635102041,207.366
6.640907029,207.77
6.646712018,207.913
6.652517007,208.902
6.658321995,210.264
6.664126984,209.561
6.669931973,208.399
6.675736961,205.58
6.681541950,0
6.687346939,0
6.693151927,0
6.698956916,0
6.704761905,0
6.710566893,0
6.716371882,0
6.722176871,0
6.727981859,0
6.733786848,0
6.739591837,0
6.745396825,0
6.751201814,0
6.757006803,0
6.762811791,0
6.768616780,0
6.774421769,0
6.780226757,0
6.786031746,0
6.791836735,0
6.797641723,0
6.803446712,0
6.809251701,193.211
6.815056689,193.093
6.820861678,193.059
6.826666667,191.997
6.832471655,190.794
6.838276644,190.035
6.844081633,189.653
6.849886621,190.253
6.855691610,190.751
6.861496599,190.817
6.867301587,190.823
6.873106576,190.607
6.878911565,190.096
6.884716553,189.826
6.890521542,189.59
6.896326531,189.339
6.902131519,188.984
6.907936508,188.549
6.913741497,187.948
6.919546485,187.34
6.925351474,186.762
6.931156463,186.375
6.936961451,185.955
6.942766440,185.532
6.948571429,185.295
6.954376417,185.212
6.960181406,185.38
6.965986395,185.615
6.971791383,185.801
6.977596372,185.678
6.983401361,185.548
6.989206349,185.447
6.995011338,185.294
7.000816327,185.233
7.006621315,185.122
7.012426304,184.894
7.018231293,184.683
7.024036281,184.389
7.029841270,184.279
7.035646259,184.31
7.041451247,184.281
7.047256236,184.355
7.053061224,184.484
7.058866213,184.565
7.064671202,184.717
7.070476190,184.682
7.076281179,184.405
7.082086168,183.86
7.087891156,183.303
7.093696145,182.827
7.099501134,182.459
7.105306122,182.765
7.111111111,182.949
7.116916100,183.081
7.122721088,0
7.128526077,0
7.134331066,0
7.140136054,0
7.145941043,0
7.151746032,0
7.157551020,0
7.163356009,0
7.169160998,0
7.174965986,0
7.180770975,0
7.186575964,0
7.192380952,0
7.198185941,0
7.203990930,0
7.209795918,0
7.215600907,0
7.221405896,0
7.227210884,0
7.233015873,0
7.238820862,0
7.244625850,0
7.250430839,0
7.256235828,0
7.262040816,0
7.267845805,0
7.273650794,0
7.279455782,128.315,64.1577
7.285260771,129.254,64.6268
7.291065760,130.868,65.4338
7.296870748,130.582,65.2909
7.302675737,130.514,65.2572
7.308480726,130.936,65.4678
7.314285714,132.139,66.0695
7.320090703,132.461,66.2307
7.325895692,132.406,66.2029
7.331700680,132.501,66.2504
7.337505669,134.89,67.4451
7.343310658,135.038,67.5188
7.349115646,135.502,67.7508
7.354920635,135.989,67.9945
7.360725624,136.865,68.4326
7.366530612,137.099,68.5497
7.372335601,137.564,68.782
7.378140590,137.929,68.9647
7.383945578,135.853,67.9267
7.389750567,136.22,68.1098
7.395555556,138.588,69.2941
7.401360544,136.824,68.4122
7.407165533,136.771,68.3857
7.412970522,137.027,68.5134
7.418775510,139.211,69.6054
7.424580499,139.532,69.7658
7.430385488,139.62,69.8099
7.436190476,139.589,69.7947
7.441995465,139.406,69.703
7.447800454,139.124,69.562
7.453605442,138.839,69.4195
7.459410431,138.627,69.3134
7.465215420,138.588,69.2941
7.471020408,138.5,69.2501
7.476825397,138.44,69.2198
7.482630385,138.275,69.1373
7.488435374,138.126,69.0628
7.494240363,137.946,68.9729
7.500045351,137.717,68.8585
7.505850340,137.555,68.7777
7.511655329,137.523,68.7617
7.517460317,135.58,67.7898
7.523265306,135.523,67.7615
7.529070295,135.544,67.7719
7.534875283,135.762,67.881
7.540680272,136.01,68.0051
7.546485261,138.435,69.2177
7.552290249,138.664,69.3319
7.558095238,138.879,69.4396
7.563900227,139.224,69.6121
7.569705215,139.628,69.8141
7.575510204,140.055,70.0276
7.581315193,140.301,70.1505
7.587120181,140.486,70.2429
7.592925170,140.985,70.4926
7.598730159,141.408,70.7038
7.604535147,141.593,70.7965
7.610340136,141.578,70.789
7.616145125,141.524,70.7619
7.621950113,141.394,70.6969
7.627755102,141.152,70.5758
7.633560091,140.954,70.4768
7.639365079,140.898,70.4488
7.645170068,139.156,69.5778
7.650975057,139.087,69.5436
7.656780045,138.855,69.4273
7.662585034,137.249,68.6243
7.668390023,135.831,67.9157
7.674195011,135.628,67.814
7.680000000,133.923,66.9613
7.685804989,130.336,65.1681
7.691609977,127.749,63.8746
7.697414966,128.23,64.1148
7.703219955,131.327,65.6636
7.709024943,133.292,66.6461
7.714829932,133.893,66.9466
7.720634921,133.358,66.679
7.726439909,133.468,66.7341
7.732244898,133.433,66.7167
7.738049887,133.692,66.8458
7.743854875,134.122,67.061
7.749659864,136.089,68.0446
7.755464853,138.452,69.2261
7.761269841,138.496,69.2482
7.767074830,138.528,69.264
7.772879819,139.633,69.8167
7.778684807,142.354,71.177
7.784489796,142.463,71.2316
7.790294785,142.452,71.2261
7.796099773,142.24,71.1198
7.801904762,141.993,70.9965
7.807709751,140.8,70.4002
7.813514739,139.195,69.5974
7.819319728,138.707,69.3535
7.825124717,138.456,69.2279
7.830929705,136.183,68.0917
7.836734694,135.57,67.785
7.842539683,133.898,66.9492
7.848344671,131.841,65.9207
